X,Y,TSEVENT_ID,YEAR,DATE_STRIN,LATITUDE,LONGITUDE,LOCATION_N,AREA,COUNTRY,REGION_COD,EVENT_RE_1
141.527472,40.528083,5413,2011,3/11/11,40.528083,141.527472,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.509861,38.763083,5413,2011,3/11/11,38.763083,141.509861,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.500306,38.704056,5413,2011,3/11/11,38.704056,141.500306,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.506444,38.60475,5413,2011,3/11/11,38.60475,141.506444,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.567028,38.898778,5413,2011,3/11/11,38.898778,141.567028,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.617778,38.841028,5413,2011,3/11/11,38.841028,141.617778,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.536139,38.733417,5413,2011,3/11/11,38.733417,141.536139,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.57925,38.869222,5413,2011,3/11/11,38.869222,141.57925,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.580997,38.911544,5413,2011,3/11/11,38.911544,141.580997,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.594417,38.833194,5413,2011,3/11/11,38.833194,141.594417,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.488444,38.443278,5413,2011,3/11/11,38.443278,141.488444,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.587,38.838361,5413,2011,3/11/11,38.838361,141.587,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.508417,38.717694,5413,2011,3/11/11,38.717694,141.508417,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.513569,38.770611,5413,2011,3/11/11,38.770611,141.513569,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.585222,38.862667,5413,2011,3/11/11,38.862667,141.585222,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.582778,38.875667,5413,2011,3/11/11,38.875667,141.582778,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.531639,38.738389,5413,2011,3/11/11,38.738389,141.531639,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.590833,38.834167,5413,2011,3/11/11,38.834167,141.590833,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.517667,38.737028,5413,2011,3/11/11,38.737028,141.517667,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.61675,40.503972,5413,2011,3/11/11,40.503972,141.61675,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.527694,38.719542,5413,2011,3/11/11,38.719542,141.527694,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.568353,38.907062,5413,2011,3/11/11,38.907062,141.568353,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.577346,38.883313,5413,2011,3/11/11,38.883313,141.577346,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.57667,38.884698,5413,2011,3/11/11,38.884698,141.57667,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.582228,38.910456,5413,2011,3/11/11,38.910456,141.582228,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.605056,38.883472,5413,2011,3/11/11,38.883472,141.605056,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.574528,38.901944,5413,2011,3/11/11,38.901944,141.574528,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.581917,38.8685,5413,2011,3/11/11,38.8685,141.581917,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.61735,40.503967,5413,2011,3/11/11,40.503967,141.61735,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.575222,38.812083,5413,2011,3/11/11,38.812083,141.575222,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.610748,38.862325,5413,2011,3/11/11,38.862325,141.610748,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.589278,40.518992,5413,2011,3/11/11,40.518992,141.589278,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.610612,38.867155,5413,2011,3/11/11,38.867155,141.610612,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.512111,38.772361,5413,2011,3/11/11,38.772361,141.512111,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.590056,39.026528,5413,2011,3/11/11,39.026528,141.590056,"Iwate Prefecture, Tohoku Region",IWATE,JAPAN,85,Japan
141.557842,40.535694,5413,2011,3/11/11,40.535694,141.557842,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.565144,38.824654,5413,2011,3/11/11,38.824654,141.565144,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.592889,38.889111,5413,2011,3/11/11,38.889111,141.592889,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.576306,38.908,5413,2011,3/11/11,38.908,141.576306,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.528806,40.535139,5413,2011,3/11/11,40.535139,141.528806,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.574583,38.868639,5413,2011,3/11/11,38.868639,141.574583,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.516361,38.773972,5413,2011,3/11/11,38.773972,141.516361,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.603389,39.031167,5413,2011,3/11/11,39.031167,141.603389,"Iwate Prefecture, Tohoku Region",IWATE,JAPAN,85,Japan
141.575417,38.905194,5413,2011,3/11/11,38.905194,141.575417,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.58375,38.915833,5413,2011,3/11/11,38.915833,141.58375,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.584389,38.858694,5413,2011,3/11/11,38.858694,141.584389,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.571667,38.868972,5413,2011,3/11/11,38.868972,141.571667,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.500194,40.546194,5413,2011,3/11/11,40.546194,141.500194,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.557778,40.535722,5413,2011,3/11/11,40.535722,141.557778,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.510283,38.531217,5413,2011,3/11/11,38.531217,141.510283,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.539431,40.527036,5413,2011,3/11/11,40.527036,141.539431,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.500083,38.407861,5413,2011,3/11/11,38.407861,141.500083,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.558833,38.726083,5413,2011,3/11/11,38.726083,141.558833,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.492194,38.406139,5413,2011,3/11/11,38.406139,141.492194,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.561939,38.892698,5413,2011,3/11/11,38.892698,141.561939,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.5651,38.899239,5413,2011,3/11/11,38.899239,141.5651,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.557044,40.534033,5413,2011,3/11/11,40.534033,141.557044,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.53275,38.50775,5413,2011,3/11/11,38.50775,141.53275,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.50095,38.601567,5413,2011,3/11/11,38.601567,141.50095,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.552067,40.528431,5413,2011,3/11/11,40.528431,141.552067,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.523194,38.795222,5413,2011,3/11/11,38.795222,141.523194,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.587167,38.872639,5413,2011,3/11/11,38.872639,141.587167,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.615982,39.022058,5413,2011,3/11/11,39.022058,141.615982,"Iwate Prefecture, Tohoku Region",IWATE,JAPAN,85,Japan
141.501694,40.551797,5413,2011,3/11/11,40.551797,141.501694,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.522361,38.710444,5413,2011,3/11/11,38.710444,141.522361,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.510139,38.296583,5413,2011,3/11/11,38.296583,141.510139,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.544083,38.711472,5413,2011,3/11/11,38.711472,141.544083,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.552056,38.294861,5413,2011,3/11/11,38.294861,141.552056,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.567083,38.81425,5413,2011,3/11/11,38.81425,141.567083,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.564806,38.817083,5413,2011,3/11/11,38.817083,141.564806,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.526472,38.753972,5413,2011,3/11/11,38.753972,141.526472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.506917,38.693361,5413,2011,3/11/11,38.693361,141.506917,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.614083,38.877722,5413,2011,3/11/11,38.877722,141.614083,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.517472,38.458056,5413,2011,3/11/11,38.458056,141.517472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.506444,38.60475,5413,2011,3/11/11,38.60475,141.506444,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.605139,38.869972,5413,2011,3/11/11,38.869972,141.605139,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.585833,38.916056,5413,2011,3/11/11,38.916056,141.585833,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.533694,38.509167,5413,2011,3/11/11,38.509167,141.533694,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.602667,38.885306,5413,2011,3/11/11,38.885306,141.602667,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.585667,38.927333,5413,2011,3/11/11,38.927333,141.585667,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.55925,38.731306,5413,2011,3/11/11,38.731306,141.55925,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.581458,40.529678,5413,2011,3/11/11,40.529678,141.581458,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.587533,38.911606,5413,2011,3/11/11,38.911606,141.587533,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.5,38.7667,5413,2011,3/11/11,38.7667,141.5,KOIZUMI,MIYAGI,JAPAN,85,Japan
141.602472,38.87425,5413,2011,3/11/11,38.87425,141.602472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.587383,40.521858,5413,2011,3/11/11,40.521858,141.587383,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.579811,38.866846,5413,2011,3/11/11,38.866846,141.579811,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.588222,40.520239,5413,2011,3/11/11,40.520239,141.588222,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.513861,38.530278,5413,2011,3/11/11,38.530278,141.513861,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.565028,38.891333,5413,2011,3/11/11,38.891333,141.565028,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.584683,38.910825,5413,2011,3/11/11,38.910825,141.584683,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.581208,40.531464,5413,2011,3/11/11,40.531464,141.581208,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.610078,40.507161,5413,2011,3/11/11,40.507161,141.610078,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.600694,38.829444,5413,2011,3/11/11,38.829444,141.600694,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.578083,38.904944,5413,2011,3/11/11,38.904944,141.578083,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.551089,40.532453,5413,2011,3/11/11,40.532453,141.551089,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.58875,38.914056,5413,2011,3/11/11,38.914056,141.58875,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.582419,40.528028,5413,2011,3/11/11,40.528028,141.582419,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.521,38.635972,5413,2011,3/11/11,38.635972,141.521,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.565722,40.541167,5413,2011,3/11/11,40.541167,141.565722,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.555583,38.72175,5413,2011,3/11/11,38.72175,141.555583,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.61684,42.629282,5413,2011,3/11/11,42.629282,141.61684,Hokkaido Prefecture,HOKKAIDO,JAPAN,85,Japan
141.523972,38.754278,5413,2011,3/11/11,38.754278,141.523972,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.533,40.533,5413,2011,3/11/11,40.533,141.533,HACHINOHE,AOMORI,JAPAN,85,Japan
141.592306,38.888806,5413,2011,3/11/11,38.888806,141.592306,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.503833,38.721083,5413,2011,3/11/11,38.721083,141.503833,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.538889,38.711667,5413,2011,3/11/11,38.711667,141.538889,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.596639,38.829556,5413,2011,3/11/11,38.829556,141.596639,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.520144,40.531978,5413,2011,3/11/11,40.531978,141.520144,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.55855,38.889737,5413,2011,3/11/11,38.889737,141.55855,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.538417,38.729694,5413,2011,3/11/11,38.729694,141.538417,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.547361,38.801806,5413,2011,3/11/11,38.801806,141.547361,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.494222,38.452583,5413,2011,3/11/11,38.452583,141.494222,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.50475,38.719917,5413,2011,3/11/11,38.719917,141.50475,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.507444,38.779778,5413,2011,3/11/11,38.779778,141.507444,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.496306,38.791639,5413,2011,3/11/11,38.791639,141.496306,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.519944,38.708222,5413,2011,3/11/11,38.708222,141.519944,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.588667,38.8245,5413,2011,3/11/11,38.8245,141.588667,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.494778,38.778778,5413,2011,3/11/11,38.778778,141.494778,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.513889,38.706917,5413,2011,3/11/11,38.706917,141.513889,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.583389,38.848306,5413,2011,3/11/11,38.848306,141.583389,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.487472,38.789583,5413,2011,3/11/11,38.789583,141.487472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.528944,38.751083,5413,2011,3/11/11,38.751083,141.528944,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.519778,38.714444,5413,2011,3/11/11,38.714444,141.519778,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.533722,38.741028,5413,2011,3/11/11,38.741028,141.533722,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.534056,38.741056,5413,2011,3/11/11,38.741056,141.534056,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.575308,38.860114,5413,2011,3/11/11,38.860114,141.575308,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.580583,38.857583,5413,2011,3/11/11,38.857583,141.580583,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.555194,40.53025,5413,2011,3/11/11,40.53025,141.555194,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.580472,38.899556,5413,2011,3/11/11,38.899556,141.580472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.488556,38.488639,5413,2011,3/11/11,38.488639,141.488556,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.576972,38.84475,5413,2011,3/11/11,38.84475,141.576972,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.555889,38.717306,5413,2011,3/11/11,38.717306,141.555889,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.579472,38.915833,5413,2011,3/11/11,38.915833,141.579472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.536167,38.722972,5413,2011,3/11/11,38.722972,141.536167,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.49775,38.696056,5413,2011,3/11/11,38.696056,141.49775,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.544139,38.734889,5413,2011,3/11/11,38.734889,141.544139,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.500806,38.697361,5413,2011,3/11/11,38.697361,141.500806,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.532867,40.526253,5413,2011,3/11/11,40.526253,141.532867,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.609472,38.854361,5413,2011,3/11/11,38.854361,141.609472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.57775,38.856472,5413,2011,3/11/11,38.856472,141.57775,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.527261,40.527894,5413,2011,3/11/11,40.527894,141.527261,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.518778,38.610778,5413,2011,3/11/11,38.610778,141.518778,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.501694,38.7925,5413,2011,3/11/11,38.7925,141.501694,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.558361,38.708833,5413,2011,3/11/11,38.708833,141.558361,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.545889,38.522889,5413,2011,3/11/11,38.522889,141.545889,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.589536,39.059933,5413,2011,3/11/11,39.059933,141.589536,"Iwate Prefecture, Tohoku Region",IWATE,JAPAN,85,Japan
141.527694,38.752333,5413,2011,3/11/11,38.752333,141.527694,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.5625,38.891,5413,2011,3/11/11,38.891,141.5625,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.589978,39.057019,5413,2011,3/11/11,39.057019,141.589978,"Iwate Prefecture, Tohoku Region",IWATE,JAPAN,85,Japan
141.598472,38.894194,5413,2011,3/11/11,38.894194,141.598472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.611694,39.037333,5413,2011,3/11/11,39.037333,141.611694,"Iwate Prefecture, Tohoku Region",IWATE,JAPAN,85,Japan
141.593861,38.399556,5413,2011,3/11/11,38.399556,141.593861,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.518889,38.611139,5413,2011,3/11/11,38.611139,141.518889,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.521028,38.6365,5413,2011,3/11/11,38.6365,141.521028,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.581383,38.844417,5413,2011,3/11/11,38.844417,141.581383,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.589889,38.895194,5413,2011,3/11/11,38.895194,141.589889,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.534278,38.496944,5413,2011,3/11/11,38.496944,141.534278,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.541083,38.711733,5413,2011,3/11/11,38.711733,141.541083,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.578306,38.845083,5413,2011,3/11/11,38.845083,141.578306,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.502972,38.637278,5413,2011,3/11/11,38.637278,141.502972,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.579556,38.902528,5413,2011,3/11/11,38.902528,141.579556,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.57575,38.869444,5413,2011,3/11/11,38.869444,141.57575,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.488783,38.48865,5413,2011,3/11/11,38.48865,141.488783,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.582222,38.930333,5413,2011,3/11/11,38.930333,141.582222,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.536694,38.798778,5413,2011,3/11/11,38.798778,141.536694,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.499167,38.794833,5413,2011,3/11/11,38.794833,141.499167,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.512417,38.785528,5413,2011,3/11/11,38.785528,141.512417,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.487611,38.442861,5413,2011,3/11/11,38.442861,141.487611,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.555722,38.722333,5413,2011,3/11/11,38.722333,141.555722,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.559056,38.729222,5413,2011,3/11/11,38.729222,141.559056,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.579878,38.876705,5413,2011,3/11/11,38.876705,141.579878,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.533,40.533,5412,2011,3/9/11,40.533,141.533,HACHINOHE,AOMORI,JAPAN,85,Japan
141.540472,38.724333,5413,2011,3/11/11,38.724333,141.540472,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.528306,38.389778,5413,2011,3/11/11,38.389778,141.528306,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.5,38.3,5412,2011,3/9/11,38.3,141.5,AYUKAWA,MIYAGI,JAPAN,85,Japan
141.50675,38.69325,5413,2011,3/11/11,38.69325,141.50675,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.612162,39.005688,5413,2011,3/11/11,39.005688,141.612162,"Iwate Prefecture, Tohoku Region",IWATE,JAPAN,85,Japan
141.608944,38.882611,5413,2011,3/11/11,38.882611,141.608944,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.519239,38.717653,5413,2011,3/11/11,38.717653,141.519239,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.574767,38.813231,5413,2011,3/11/11,38.813231,141.574767,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.581861,38.868472,5413,2011,3/11/11,38.868472,141.581861,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.567854,38.906714,5413,2011,3/11/11,38.906714,141.567854,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.589056,38.904556,5413,2011,3/11/11,38.904556,141.589056,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.52225,38.718806,5413,2011,3/11/11,38.718806,141.52225,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.574556,38.816889,5413,2011,3/11/11,38.816889,141.574556,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.586917,38.843306,5413,2011,3/11/11,38.843306,141.586917,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.574278,38.855806,5413,2011,3/11/11,38.855806,141.574278,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.580194,38.910583,5413,2011,3/11/11,38.910583,141.580194,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.5464,40.528522,5413,2011,3/11/11,40.528522,141.5464,"Aomori Prefecture, Tohoku Region",AOMORI,JAPAN,85,Japan
141.545306,38.733233,5413,2011,3/11/11,38.733233,141.545306,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.536889,38.798556,5413,2011,3/11/11,38.798556,141.536889,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.534111,38.79575,5413,2011,3/11/11,38.79575,141.534111,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.579806,38.902806,5413,2011,3/11/11,38.902806,141.579806,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.582194,38.915278,5413,2011,3/11/11,38.915278,141.582194,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.574855,38.901172,5413,2011,3/11/11,38.901172,141.574855,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.513694,38.516222,5413,2011,3/11/11,38.516222,141.513694,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
141.505444,38.696333,5413,2011,3/11/11,38.696333,141.505444,"Miyagi Prefecture, Tohoku Region",MIYAGI,JAPAN,85,Japan
